TICKER,DATE,CLOSE,OPEN,HIGH,LOW,VOLUME
VN30-IDX,20150620,589.31,582.54,590.5,577.93,34275270
VN30-IDX,20150619,581.93,573.63,582.69,569.91,35672964
VN30-IDX,20150618,575.53,581.2,589.78,562.23,45118330
VN30-IDX,20150617,581.83,556.94,581.83,556.84,38908900
VN30-IDX,20150616,560.11,552.56,564.5,552.56,39749641
VN30-IDX,20150615,563.3,578.81,578.81,556.45,41981908
VN30-IDX,20150614,587.91,568.97,588.54,568.97,37240570
VN30-IDX,20150613,575.31,598.77,598.77,572.28,76965300
VN30-IDX,20150612,609.51,606.87,612.49,603,18713600
VN30-IDX,20150611,605.2,613.38,613.38,593.85,38463970
VN30-IDX,20150610,614.36,631.64,631.95,613.75,29283031
VN30-IDX,20150609,632.1,626.58,633.01,626.58,16652730
VN30-IDX,20150608,628.9,636.49,638.27,628.9,22311840
VN30-IDX,20150607,636.35,629.65,637.46,629.65,25696280
VN30-IDX,20150606,629.16,629.72,631.77,626.94,18411429
VN30-IDX,20150605,629.78,630.5,636.57,626.62,24605680
VN30-IDX,20150604,630.88,615.05,630.88,612.23,40731570
VN30-IDX,20150603,613.67,619.86,625.25,613.67,32134910
VN30-IDX,20150602,621.13,642.08,642.08,621.13,39810080
VN30-IDX,20150601,642.48,640.62,645.41,636.57,43697040
VN30-IDX,20150531,634.76,644.19,646.21,626.26,58424665
VN30-IDX,20150530,647.74,660.76,663.36,647.74,50222720
VN30-IDX,20150529,661.12,668.96,668.96,661.12,46469000
VN30-IDX,20150528,665.85,665.35,668.29,662.13,44587760
VN30-IDX,20150527,670.06,674.68,677.09,667.57,44916097
VN30-IDX,20150526,672.06,673.2,675.44,670.82,53406348
VN30-IDX,20150525,672.97,669.3,674.7,669.3,41518200
VN30-IDX,20150524,667.33,665.33,667.34,662.5,57598710
VN30-IDX,20150523,664.88,661.44,667.42,659.39,35673320
VN30-IDX,20150522,658.01,661.05,663.53,649.14,52173783
VN30-IDX,20150521,660.13,669.93,672.23,657.86,68709519
VN30-IDX,20150520,670.43,677.7,678.81,670.43,43221220
VN30-IDX,20150519,676.31,672.57,677.71,670.94,45293720
VN30-IDX,20150518,669.89,665.72,670.34,658.32,53821180
VN30-IDX,20150517,664.87,684.6,685.25,663.77,89674510
VN30-IDX,20150516,682.75,689.22,692.83,682.75,92287170
VN30-IDX,20150515,689.32,688.29,690.57,683.95,63258780
VN30-IDX,20150514,679.98,676.93,688.7,676.43,114077740
VN30-IDX,20150513,676.08,683.11,684.8,674.97,70719960
VN30-IDX,20150512,681.94,673.56,681.94,673.53,68011960
VN30-IDX,20150511,673.68,671.87,677.52,669.66,78028720
VN30-IDX,20150510,672.15,672.54,673.8,669.54,59277290
VN30-IDX,20150509,668.39,669.7,673.91,665.77,52612890
VN30-IDX,20150508,669.21,664.1,669.21,661.95,50217918
VN30-IDX,20150507,663.84,665.92,672.15,663.84,55769820
VN30-IDX,20150506,661.61,656.93,662.85,653.7,51750016
VN30-IDX,20150505,655.8,652.54,656.87,651.78,50496830
VN30-IDX,20150504,651.46,650.93,654.2,650.09,48526240
VN30-IDX,20150503,648.62,646.39,650.74,645.3,42796750
VN30-IDX,20150502,645.76,646.23,647.85,642.66,34959360
VN30-IDX,20150501,638.79,636.93,641.89,631.93,48305210
VN30-IDX,20150430,643.95,663.17,663.48,643.95,52882470
VN30-IDX,20150429,663.81,664.16,668.42,657.21,47856567
VN30-IDX,20150428,662.74,666.72,677.66,662.74,88557092
VN30-IDX,20150427,667.91,668.59,669.62,659.74,60530852
VN30-IDX,20150426,661.53,645.99,661.53,645.99,52382610
VN30-IDX,20150425,648.49,641.39,648.49,638.1,42007340
VN30-IDX,20150424,639.37,637.93,643.63,630.1,44778040
VN30-IDX,20150423,638.7,650.47,654.31,631.73,88718350
VN30-IDX,20150422,650.43,648.91,650.57,645.44,51215870
VN30-IDX,20150421,645.6,640.04,645.6,638.32,57402640
VN30-IDX,20150420,638.8,638.47,642.72,635.28,62607760
VN30-IDX,20150419,641.41,641.81,645.94,639.57,52979490
VN30-IDX,20150418,641.73,640.18,643.65,637.29,60104800
VN30-IDX,20150417,637.79,629.72,637.79,627.33,48631680
VN30-IDX,20150416,627.4,634.9,637.26,627.4,66759605
VN30-IDX,20150415,631.42,622.93,631.42,622.46,41007880
VN30-IDX,20150414,622.82,629.98,632.24,621.97,47080630
VN30-IDX,20150413,626.31,623.2,629.39,619.05,34844750
VN30-IDX,20150412,624.7,622.98,624.75,622.79,28410180
VN30-IDX,20150411,627.91,628.28,628.38,623.72,31623740
VN30-IDX,20150410,626.62,624.08,630.31,621.85,27657710
VN30-IDX,20150409,626.04,634.36,640.05,625.7,52404605
VN30-IDX,20150408,634.08,624.61,634.08,614.5,41780209
VN30-IDX,20150407,620.69,607.09,627.53,607.09,41439419
VN30-IDX,20150406,605.5,594.37,612.23,594.37,54546360
VN30-IDX,20150405,589.46,584.94,589.46,582.62,34470550
VN30-IDX,20150404,583.07,582.1,585.32,580.16,34214775
VN30-IDX,20150403,580.59,576.81,582.97,575.8,36366022
VN30-IDX,20150402,576.61,576.52,579,575.73,26244854
VN30-IDX,20150401,576.16,577.75,581.07,576.16,42928940
VN30-IDX,20150331,577.19,572.02,577.19,572.02,28292900
VN30-IDX,20150330,573.11,568.2,573.64,566.61,25658050
VN30-IDX,20150329,568.15,567.26,571.13,567.26,25600750
VN30-IDX,20150328,566.3,563.89,566.3,561.12,18908710
VN30-IDX,20150327,562.8,561.35,563.61,560.98,14269778
VN30-IDX,20150326,562,563.41,564.33,559.89,16598804
VN30-IDX,20150325,562.2,556.82,563.54,554.68,18494064
VN30-IDX,20150324,556.37,562.27,563.18,556.37,29778420
VN30-IDX,20150323,562.28,562.73,565.34,562.28,18961240
VN30-IDX,20150322,562.45,561.13,564.75,560.72,28915888
VN30-IDX,20150321,561.18,563.68,563.71,559.99,14568370
VN30-IDX,20150320,562.85,566.33,567.01,562.85,19454190
VN30-IDX,20150319,565.98,562.86,566.79,562.54,32253257
VN30-IDX,20150318,560.68,565.98,566.37,560.68,46015640
VN30-IDX,20150317,565.52,566.37,568.03,565.32,26277040
VN30-IDX,20150316,566.27,564.9,566.55,563.99,13327670
VN30-IDX,20150315,565.94,561.88,565.94,561.61,15680770
VN30-IDX,20150314,560.93,563.59,567.97,560.93,18461180
VN30-IDX,20150313,566.47,567.76,569.69,566.03,18517680
VN30-IDX,20150312,567.4,563.69,568.19,562.55,32639990
VN30-IDX,20150311,565.69,572.12,572.28,564.39,29187900
VN30-IDX,20150310,572.13,574.15,575.59,570.68,18726370
VN30-IDX,20150309,573.21,574.92,575.26,572.75,34129990
VN30-IDX,20150308,570.11,569.31,571.54,568.51,20617600
VN30-IDX,20150307,569.18,570.69,572.83,567.83,25729920
VN30-IDX,20150306,570.91,572.23,572.87,570.46,28404770
VN30-IDX,20150305,571.71,568.29,575.72,568.29,39043230
VN30-IDX,20150304,568.87,569.66,569.92,568.09,17577511
VN30-IDX,20150303,569.06,569.07,570.78,568.13,20769700
VN30-IDX,20150302,570.56,569.18,570.56,568.33,17915305
VN30-IDX,20150301,568.33,571.1,573.34,568.1,25980238
VN30-IDX,20150228,568.85,567.15,570.95,565.31,26099160
VN30-IDX,20150227,567.42,566.66,571.14,566.66,30501597
VN30-IDX,20150226,566.28,565.08,567.39,562.87,27669116
VN30-IDX,20150225,563.45,567.09,571.43,563.45,44408034
VN30-IDX,20150224,566.44,564.8,566.44,562.82,26738900
VN30-IDX,20150223,564.89,565.72,567.55,564.89,24246110
VN30-IDX,20150222,565.36,562.54,567.05,562.54,36419976
VN30-IDX,20150221,559.75,555.38,559.9,555.38,25459490
VN30-IDX,20150220,555.73,552.47,555.73,552.35,22896750
VN30-IDX,20150219,553.09,554.33,556.26,552.84,20147340
VN30-IDX,20150218,555.11,559.24,559.77,554.08,28924099
VN30-IDX,20150217,559.32,557.02,559.95,556.03,23577120
VN30-IDX,20150216,556.78,558.4,559.75,556.78,17921460
VN30-IDX,20150215,559.12,561.63,562.75,558.83,28912300
VN30-IDX,20150214,561.93,560.22,561.93,559.15,26051500
VN30-IDX,20150213,557.72,555.47,557.95,552.83,17979878
VN30-IDX,20150212,554.97,555.49,555.93,552.24,18934750
VN30-IDX,20150211,554.73,557.02,557.18,553.85,15610554
VN30-IDX,20150210,555.56,557.69,558.53,555.86,13912020
VN30-IDX,20150209,557.23,557.07,558.87,556.95,19802330
VN30-IDX,20150208,556.15,553.5,556.94,552.54,22205330
VN30-IDX,20150207,555.95,560.4,560.84,555.95,20275540
VN30-IDX,20150206,560.57,563.01,563.03,559.18,30192660
VN30-IDX,20150205,562.02,564.71,566.53,561.47,35065341
VN30-IDX,20150204,565.28,562.07,565.78,562.06,28504050
VN30-IDX,20150203,560.36,560.22,563.19,558.61,23452100
VN30-IDX,20150202,561.3,561.28,562.91,559.25,29607830
VN30-IDX,20150201,559.38,557.32,560.03,555.7,21485580
VN30-IDX,20150131,557.79,559.67,560.04,556.6,23138830
VN30-IDX,20150130,557.15,553.14,558.51,552.69,24605210
VN30-IDX,20150129,553.9,550.7,553.9,550.58,20471050
VN30-IDX,20150128,551.48,551.29,552.68,549.63,11170280
VN30-IDX,20150127,552.16,551.89,555.81,551.89,17163830
VN30-IDX,20150126,551.86,556.19,557.46,551.86,23201490
VN30-IDX,20150125,556.72,556.46,557.78,555.76,18788830
VN30-IDX,20150124,558.55,557.83,560.36,555.02,30360787
VN30-IDX,20150123,557.54,552.55,557.95,552.3,27142384
VN30-IDX,20150122,552.07,549.74,552.27,548.63,18064390
VN30-IDX,20150121,549.58,552.4,552.7,548.4,19464450
VN30-IDX,20150120,552.73,550.36,554.16,549.91,22365070
VN30-IDX,20150119,549.63,551.71,555.21,549.32,43037330
VN30-IDX,20150118,551.56,546.1,551.56,545.43,26580710
VN30-IDX,20150117,545.49,544.55,547.56,543.33,20019930
VN30-IDX,20150116,545.83,545.42,547.58,542.6,18603600
VN30-IDX,20150115,545.83,542.38,549.39,542.35,31588478
VN30-IDX,20150114,543.23,539.43,544.37,539.43,49444302
VN30-IDX,20150113,540.25,535.47,540.25,534.19,16804300
VN30-IDX,20150112,537.57,533.83,537.57,532.27,63627980
VN30-IDX,20150111,533.83,532.9,537,532.9,16656614
VN30-IDX,20150110,531.63,536.15,536.27,530.54,16672933
VN30-IDX,20150109,535.8,534.25,536.65,533.13,15057260
VN30-IDX,20150108,531.99,532.54,534.87,529.56,17895800
VN30-IDX,20150107,531.21,530.09,532.8,529.08,12441240
VN30-IDX,20150106,531.17,530.21,532.6,529.62,15056402
VN30-IDX,20150105,531.91,531.43,534.42,528.89,12976670
VN30-IDX,20150104,530.19,525.8,530.59,525.8,10040240
VN30-IDX,20150103,524.17,529.14,530.51,523.38,25075830
VN30-IDX,20150102,534.8,532.8,535.44,529.48,25969759
VN30-IDX,20150101,531.71,526.61,531.9,523.91,21258020
VN30-IDX,20141231,525.66,528.07,530.5,522.86,42213170
VN30-IDX,20141230,527.92,531.15,533.1,525.96,12601259
VN30-IDX,20141229,531.23,523.89,531.23,517.75,15889440
VN30-IDX,20141228,523.51,528.17,531.03,523.51,19472740
VN30-IDX,20141227,528.62,535.43,535.66,523.27,29124195
VN30-IDX,20141226,539.97,541.81,542.81,538.57,9998540
VN30-IDX,20141225,543.38,541.29,543.38,533.46,17687710
VN30-IDX,20141224,542.08,549.69,550.73,537.73,23337010
VN30-IDX,20141223,549.54,553.71,556.44,546.7,20514444
VN30-IDX,20141222,555.93,557.9,557.9,549.42,18309800
VN30-IDX,20141221,557.52,560.54,562.29,556.05,26940510
VN30-IDX,20141220,561.62,559.07,565.56,558.71,23883480
VN30-IDX,20141219,559.16,558.72,561.12,556.26,19636120
VN30-IDX,20141218,559.07,554.35,560.46,554.35,21892450
VN30-IDX,20141217,554.34,549.7,554.34,547.53,12408809
VN30-IDX,20141216,550.36,550.5,553.92,548.53,12511780
VN30-IDX,20141215,550.07,552.49,552.67,549.23,14118722
VN30-IDX,20141214,552.27,551.14,553.72,550.54,10375750
VN30-IDX,20141213,550.07,553.13,556.75,550.07,9666510
VN30-IDX,20141212,553.29,550.32,554.53,548.26,16223550
VN30-IDX,20141211,549.45,545.79,549.45,544.57,11834990
VN30-IDX,20141210,546.18,544.55,548.71,544.17,12708786
VN30-IDX,20141209,545.59,544.39,546.63,543.91,9541290
VN30-IDX,20141208,543.56,540.53,544.68,540.27,13736146
VN30-IDX,20141207,542.52,540.68,543.69,538.66,24821410
VN30-IDX,20141206,541.78,537.45,543.04,537.03,12972849
VN30-IDX,20141205,537.42,544.4,544.99,536.51,14111860
VN30-IDX,20141204,544.88,544.46,546.67,539.83,29095160
VN30-IDX,20141203,544.15,547.55,548.84,543.52,23726800
VN30-IDX,20141202,548.24,556.08,556.11,547.1,27701730
VN30-IDX,20141201,556.79,557.24,559.68,556.07,25702762
VN30-IDX,20141130,557.97,557.23,560.49,554.38,25261010
VN30-IDX,20141129,556.56,551.88,557.45,551.88,23350570
VN30-IDX,20141128,550.67,549.79,554.71,548.58,24407929
VN30-IDX,20141127,551.38,551.01,552.52,547.44,19442980
VN30-IDX,20141126,549.75,548.82,552.46,548,18050730
VN30-IDX,20141125,548.6,551.41,551.65,547.04,19391506
VN30-IDX,20141124,548.27,540.5,548.27,540.33,25430954
VN30-IDX,20141123,539.51,538.9,539.85,537.25,14152845
VN30-IDX,20141122,538.97,543.52,544.73,538.97,10890230
VN30-IDX,20141121,541.53,539.25,541.87,537.57,10562770
VN30-IDX,20141120,539.92,542.75,543.3,537.57,11990260
VN30-IDX,20141119,543.38,544.74,546.61,542.11,14061340
VN30-IDX,20141118,543.66,545.55,547.28,543.66,16724739
VN30-IDX,20141117,543.95,545.17,549.3,543.2,21364490
VN30-IDX,20141116,544.98,536.2,544.98,536.2,13320400
VN30-IDX,20141115,534.85,535.91,537.02,531.45,11296657
VN30-IDX,20141114,538.54,541.3,542.7,536.99,36570753
VN30-IDX,20141113,539.89,532.61,539.89,530.6,20796273
VN30-IDX,20141112,529.88,531.32,532.56,522.6,39602970
VN30-IDX,20141111,530.46,541.25,541.25,522.29,33835152
VN30-IDX,20141110,546.56,554.47,556.13,543.73,24533567
VN30-IDX,20141109,553.57,552.85,555.84,550.31,46476870
VN30-IDX,20141108,555.01,555.53,558.33,553.86,17185750
VN30-IDX,20141107,556.73,554.64,557.8,554.07,15884770
VN30-IDX,20141106,552.87,551.12,554.03,547.87,21977680
VN30-IDX,20141105,552.73,562.93,563.86,551.27,28223080
VN30-IDX,20141104,562.97,571.43,574.57,562.97,18712100
VN30-IDX,20141103,571.79,574.6,576.16,565.9,20040703
VN30-IDX,20141102,575.39,580.77,582.75,575.39,21208190
VN30-IDX,20141101,581.15,584.68,584.68,580.01,28986641
VN30-IDX,20141031,584.11,591.62,593.17,584.11,41606431
VN30-IDX,20141030,588.21,585.01,588.21,583.63,24381304
VN30-IDX,20141029,582.92,575.13,583.7,575.13,25257110
VN30-IDX,20141028,577.28,575.55,577.65,572.54,18821640
VN30-IDX,20141027,574.95,585.29,585.72,574.95,27441920
VN30-IDX,20141026,580.89,581.66,585.09,579.77,20919290
VN30-IDX,20141025,581.95,585.78,591.05,581.95,81793477
VN30-IDX,20141024,584.7,581.74,584.7,579.47,22110090
VN30-IDX,20141023,579.33,579.57,583.34,572.89,31853885
VN30-IDX,20141022,577.4,578.68,579.3,573.94,28323860
VN30-IDX,20141021,574.82,567.9,579.38,567.9,24475400
VN30-IDX,20141020,563.81,562.36,567.87,560.15,22900046
VN30-IDX,20141019,561.79,566.71,570.81,562.6,26188017
VN30-IDX,20141018,567.79,570.39,570.56,567.52,23394898
VN30-IDX,20141017,566.46,563.15,570.06,562.28,37274373
VN30-IDX,20141016,558.79,552.78,559.12,551.74,17872867
VN30-IDX,20141015,553.51,555.57,558.34,553.51,18522510
VN30-IDX,20141014,556.01,552.26,557.76,551.93,20541022
VN30-IDX,20141013,551.81,547.87,553.03,547.67,14400706
VN30-IDX,20141012,548.27,552.64,552.64,545.65,15614796
VN30-IDX,20141011,554.38,552.55,555.23,552.55,18345350
VN30-IDX,20141010,551.81,552.22,554.89,549.93,54737853
VN30-IDX,20141009,552.53,549.28,553.87,549.28,66989450
VN30-IDX,20141008,549.74,551.28,552.26,548.58,33500925
VN30-IDX,20141007,549.57,553.45,555.64,547.85,16358350
VN30-IDX,20141006,551.99,542.29,551.99,542.29,14217840
VN30-IDX,20141005,539.33,533.87,539.33,533.69,7778390
VN30-IDX,20141004,536.25,536.15,539.6,534.51,8705010
VN30-IDX,20141003,537.37,537.4,540.6,535.79,8607490
VN30-IDX,20141002,537.23,534.5,537.79,534.5,9167670
VN30-IDX,20141001,531.69,532.97,535.43,531.69,10983022
VN30-IDX,20140930,532.24,528.17,534.24,528.16,9970680
VN30-IDX,20140929,527.63,530.23,531.12,525.43,12553482
VN30-IDX,20140928,532.44,537.97,539.55,529.26,14712630
VN30-IDX,20140927,543.99,542.75,544.9,536.82,9195080
VN30-IDX,20140926,538.17,534.44,539.64,525.82,17844459
VN30-IDX,20140925,540.83,555.44,555.44,539.56,20452890
VN30-IDX,20140924,557.77,566.68,566.94,552.24,18954840
VN30-IDX,20140923,565.76,562.04,565.76,557.56,23347480
VN30-IDX,20140922,558.37,576.24,581.01,558.37,25361630
VN30-IDX,20140921,575.93,573.21,579.04,572.58,19713050
VN30-IDX,20140920,575.02,572.22,576.06,569.7,18368230
VN30-IDX,20140919,570.2,567.66,570.83,564.05,18233321
VN30-IDX,20140918,564.39,569.45,571.45,564.09,18312940
VN30-IDX,20140917,569.33,572.38,575.62,567.25,19646830
VN30-IDX,20140916,573.5,568.04,577.33,568.04,28288150
VN30-IDX,20140915,566.98,553.38,566.98,551.8,19903590
VN30-IDX,20140914,552.28,549.52,553.88,543.26,10336750
VN30-IDX,20140913,551.92,556.14,556.16,550.47,13628770
VN30-IDX,20140912,554.83,556.86,558.29,552.82,13420590
VN30-IDX,20140911,557.17,563.31,563.92,557.17,15688383
VN30-IDX,20140910,561.81,555.2,561.81,554.12,11961010
VN30-IDX,20140909,554.84,560.04,566.08,551.8,19886870
VN30-IDX,20140908,559.39,552.91,561.17,552.46,16237050
VN30-IDX,20140907,551.15,547.15,553.39,547.1,15467200
VN30-IDX,20140906,547.22,547.04,549.8,545.23,10403080
VN30-IDX,20140905,548.72,553.19,553.19,548.72,14145520
VN30-IDX,20140904,553.33,546.98,553.33,545.86,40230250
VN30-IDX,20140903,546.15,541.14,546.15,540.41,16328330
VN30-IDX,20140902,542.94,549.52,551,542.71,16299510
VN30-IDX,20140901,547.63,547.33,551.98,541.89,17545750
VN30-IDX,20140831,550.22,542.44,550.22,541.44,16745976
VN30-IDX,20140830,540.01,535.82,541.65,535.82,9331490
VN30-IDX,20140829,533.69,538.97,542.11,533.69,14167490
VN30-IDX,20140828,539.08,532.81,539.08,531.37,9619410
VN30-IDX,20140827,528.29,533.74,533.88,525.8,15478930
VN30-IDX,20140826,534.53,546.18,549.47,534.53,19607530
VN30-IDX,20140825,547.7,548.92,551.49,546.85,12333780
VN30-IDX,20140824,545.68,539.35,547.75,539.35,17404590
VN30-IDX,20140823,535.86,537.15,539.57,529.76,18834590
VN30-IDX,20140822,536.94,557.73,557.73,535.69,26926760
VN30-IDX,20140821,558.17,555.95,558.9,552.22,13807063
VN30-IDX,20140820,551.33,557.1,562.7,542.52,29462370
VN30-IDX,20140819,550.42,571.6,574.47,550.42,28137990
VN30-IDX,20140818,572.38,565.83,573.73,565.38,19244500
VN30-IDX,20140817,570.22,573.74,574.88,569.32,27026910
VN30-IDX,20140816,574.43,577.69,578.57,573.76,17174080
VN30-IDX,20140815,574.18,573.39,576.47,569.57,13101500
VN30-IDX,20140814,571.59,573.21,576.14,569.46,21558510
VN30-IDX,20140813,570.03,560.64,570.52,560.64,22214280
VN30-IDX,20140812,556.83,561,562.92,556.83,30359637
VN30-IDX,20140811,562.07,566.36,569.68,562.07,20183436
VN30-IDX,20140810,566.09,562.91,566.09,555.31,36523604
VN30-IDX,20140809,564.01,569.01,569.6,563.81,20070490
VN30-IDX,20140808,572.76,572.25,577,568.15,29159290
VN30-IDX,20140807,569.6,561.28,569.6,558.57,34904250
VN30-IDX,20140806,562.6,551.84,568.44,551.84,37768410
VN30-IDX,20140805,547.31,535.59,547.31,535.59,23302400
VN30-IDX,20140804,532.11,523.4,532.18,522.56,11320000
VN30-IDX,20140803,521.92,521.71,526.33,519.32,12905400
VN30-IDX,20140802,521.19,530.91,530.91,518.93,17301730
VN30-IDX,20140801,527.89,534.72,536.81,527.89,12761250
VN30-IDX,20140731,534.97,538.35,539.66,529.51,30352710
VN30-IDX,20140730,537.75,545.87,547.46,537.75,31723670
VN30-IDX,20140729,546.34,544.32,552.11,543.73,30711880
VN30-IDX,20140728,542.73,538.37,542.73,535.59,29523420
VN30-IDX,20140727,537.42,538.43,542.23,533.41,27779640
VN30-IDX,20140726,545.72,556.64,556.64,545.24,31774120
VN30-IDX,20140725,545.8,530.1,545.8,526.32,38527310
VN30-IDX,20140724,531.52,534.18,539.75,521.64,61607930
VN30-IDX,20140723,525.36,512.41,525.36,511.64,65840432
VN30-IDX,20140722,509.18,500.58,509.61,498.54,26031020
VN30-IDX,20140721,498.31,489.71,499.85,487.95,21387780
VN30-IDX,20140720,491.34,490.58,492.34,483.84,35219262
VN30-IDX,20140719,490.82,486.41,492.29,485.37,22641550
VN30-IDX,20140718,485.38,480.73,485.38,477.55,16518080
VN30-IDX,20140717,480.85,476.18,482.15,476.18,23956110
VN30-IDX,20140716,475.93,466.79,475.93,465.15,20414860
VN30-IDX,20140715,469.15,468.95,469.24,464.72,16208120
VN30-IDX,20140714,466.99,465.23,468.47,463.57,14118970
VN30-IDX,20140713,465.24,466,468.9,460.44,34060170
VN30-IDX,20140712,468.32,467.38,469.75,465.72,48910265
VN30-IDX,20140711,467.12,463.08,467.12,462.36,31201120
VN30-IDX,20140710,460.42,465.23,465.23,459.38,23063830
VN30-IDX,20140709,462.25,459.33,464.62,459.33,40346283
VN30-IDX,20140708,460.74,459.53,463,459.53,15354895
VN30-IDX,20140707,457.83,458.6,461.12,456.8,16252056
VN30-IDX,20140706,457.64,454.59,460.78,452.14,17581580
VN30-IDX,20140705,455.9,453.05,455.9,452.45,16615650
VN30-IDX,20140704,453.69,451.46,454.42,449.8,18103810
VN30-IDX,20140703,449.81,452.51,452.56,449.81,11901051
VN30-IDX,20140702,451.72,451.26,452.34,449.84,8336480
VN30-IDX,20140701,451.61,449.13,453.64,448.98,14725600
VN30-IDX,20140630,448.02,445.47,448.09,444.34,11922225
VN30-IDX,20140629,445.72,443.6,445.72,440.39,10887180
VN30-IDX,20140628,443.68,445.16,446.64,442.68,9187387
VN30-IDX,20140627,444.27,442.57,444.66,442.16,12924450
VN30-IDX,20140626,441.49,442.51,443.5,439.32,13739050
VN30-IDX,20140625,443.68,444.89,445.77,442.47,7346459
VN30-IDX,20140624,445.17,450.54,450.64,444.54,7478590
VN30-IDX,20140623,449.73,452.71,452.71,449.09,9467286
VN30-IDX,20140622,452.24,451.76,453.43,450.94,5049270
VN30-IDX,20140621,452.87,454.57,456.43,451.55,10760074
VN30-IDX,20140620,455.1,452.12,455.66,450.4,10853260
VN30-IDX,20140619,452.36,454.63,455.92,451.04,10167156
VN30-IDX,20140618,455.67,454.82,455.79,452.1,7725610
VN30-IDX,20140617,457.08,460.72,461.97,456.35,13101890
VN30-IDX,20140616,458.21,454.09,459.86,453.77,9879190
VN30-IDX,20140615,455.08,457.5,458.65,455.08,10369580
VN30-IDX,20140614,460.56,455.92,460.64,455.92,21012810
VN30-IDX,20140613,457.23,456.07,457.23,453.2,12601850
VN30-IDX,20140612,455.78,449.12,455.78,448.46,12214910
VN30-IDX,20140611,450.83,447.42,451.4,444.53,15100920
VN30-IDX,20140610,446.63,446.05,449.31,443.86,33152701
VN30-IDX,20140609,446.51,437.29,446.51,437.16,12484210
VN30-IDX,20140608,441.9,452.83,452.83,441.42,23995640
VN30-IDX,20140607,458.06,458.3,460.76,458.06,33147894
VN30-IDX,20140606,458.56,458.41,460.57,456.38,44087602
VN30-IDX,20140605,459.04,460.91,462.71,459.04,8540080
VN30-IDX,20140604,461.03,460.57,463.25,459.7,17754511
VN30-IDX,20140603,462.16,459.43,463.94,459.43,7502320
VN30-IDX,20140602,459.93,464.31,464.81,459.23,22838400
VN30-IDX,20140601,466.62,470.13,470.57,466.32,17251038
VN30-IDX,20140531,469.82,470.51,470.99,467.59,25299190
VN30-IDX,20140530,469.39,470.72,470.94,466.48,25756720
VN30-IDX,20140529,471.26,472.87,474.49,466.45,22773140
VN30-IDX,20140528,471.96,467.79,472.31,467.39,17550860
VN30-IDX,20140527,469.39,472.05,473.67,468.03,35592860
VN30-IDX,20140526,471.68,461.63,471.68,461.63,17691713
VN30-IDX,20140525,461.34,459.57,462.82,459.56,15465100
VN30-IDX,20140524,460.18,461.09,463.07,459.95,34944870
VN30-IDX,20140523,461.28,462.4,465.24,461.28,18699460
VN30-IDX,20140522,461.71,459.94,461.71,459.47,15860330
VN30-IDX,20140521,460.09,461.06,462.51,458.47,17391771
VN30-IDX,20140520,460.26,452.48,460.26,452.48,16699543
VN30-IDX,20140519,453.2,450.44,453.2,449.6,14042170
VN30-IDX,20140518,449.62,450.48,451.57,448.16,10439755
VN30-IDX,20140517,450.44,450.53,452.59,447.35,20723320
VN30-IDX,20140516,448.97,451.23,452.25,448.65,12940320
VN30-IDX,20140515,451.55,454.82,455.27,451,12920973
VN30-IDX,20140514,456.48,456.62,458.35,454.68,22096826
VN30-IDX,20140513,458.38,461.86,462.85,455.39,10828260
VN30-IDX,20140512,460.23,457.7,463.75,457.63,10165470
VN30-IDX,20140511,456.52,455.25,459.1,453.52,11412115
VN30-IDX,20140510,454.52,455.45,457.93,453.84,13352620
VN30-IDX,20140509,457.53,452.28,457.53,452.28,82246184
VN30-IDX,20140508,449.66,453.89,454.71,445.4,37046550
VN30-IDX,20140507,457.13,454.24,460.94,454.24,24366030
VN30-IDX,20140506,460.44,470.13,473.64,459.26,19605980
VN30-IDX,20140505,468.32,464.18,472.47,464.18,18886263
VN30-IDX,20140504,463.9,463.13,465.92,460.16,21219480
VN30-IDX,20140503,456.11,453.87,456.11,452.35,19654660
VN30-IDX,20140502,453.96,454.05,457.49,452.75,14068630
VN30-IDX,20140501,453.39,449.61,453.99,449.61,13573990
VN30-IDX,20140430,455.59,463.93,464.54,452.63,20856980
VN30-IDX,20140429,465.94,463.95,467.26,462.41,14650740
VN30-IDX,20140428,463.63,466.77,469.31,463.63,14996831
VN30-IDX,20140427,469.46,473.43,476,466.06,21481354
VN30-IDX,20140426,472.78,466.59,474.91,466.57,13689123
VN30-IDX,20140425,465.29,465.35,468.25,463.1,12599480
VN30-IDX,20140424,465.42,460.61,468.59,460.61,15495713
VN30-IDX,20140423,459.64,457.34,463,457.34,17132523
VN30-IDX,20140422,454.1,449.05,454.98,446.83,16318390
VN30-IDX,20140421,456.32,468,468,454.84,20421540
VN30-IDX,20140420,472.75,448.65,475.38,446.06,39164418
VN30-IDX,20140419,464.83,472.82,472.85,463.11,23065381
VN30-IDX,20140418,486.32,480.87,489.9,480.58,31456080
VN30-IDX,20140417,496.39,510.61,510.61,495.59,31535160
VN30-IDX,20140416,521.28,517.47,521.75,516.62,22764002
VN30-IDX,20140415,515.55,514.66,517.09,513.46,14760811
VN30-IDX,20140414,514.47,516.93,518.84,513.08,9640594
VN30-IDX,20140413,516.05,513.83,517.67,513.83,19375360
VN30-IDX,20140412,513.36,509.76,514.8,507.73,34596060
VN30-IDX,20140411,508.99,505.83,508.99,504.37,10006822
VN30-IDX,20140410,506.6,509.28,509.28,505.8,14121243
