TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
HNX-IDX,20160429,80.2549,80.6819,80.0196,80.6819,33582026
VN-IDX,20160428,594.98,597.28,589.97,591.67,93972640
HNX-IDX,20160428,80.2879,80.7428,79.9195,80.2549,35431261
VN-IDX,20160427,601.79,601.79,591.35,593.96,134182560
HNX-IDX,20160427,81.0112,81.3173,80.2672,80.2879,40752125
VN-IDX,20160426,590.99,598.48,590.19,598.48,132299250
HNX-IDX,20160426,80.9173,81.0221,80.6285,81.0112,42902714
VN-IDX,20160425,597.91,601.61,591.58,591.58,130328090
HNX-IDX,20160425,80.9381,81.3683,80.3747,80.9173,43234484
VN-IDX,20160422,574.57,592.48,574.57,592.48,129715110
HNX-IDX,20160422,79.6878,80.9422,79.7045,80.9381,46390285
VN-IDX,20160421,571.19,577.41,568.03,575.73,100001650
HNX-IDX,20160421,79.3698,79.9603,79.2815,79.6878,40760433
VN-IDX,20160420,569.8,571.71,565.3,568.03,108698890
HNX-IDX,20160420,79.4244,79.6308,79.0043,79.3698,36199444
VN-IDX,20160419,578.32,579.86,568.28,568.28,125494660
HNX-IDX,20160419,80.2628,80.5115,79.2258,79.4244,41754791
VN-IDX,20160415,581.54,586.36,579.49,579.86,115434580
HNX-IDX,20160415,80.2814,80.7944,80.2226,80.2628,42361585
VN-IDX,20160414,575.69,584.81,575.69,579.49,116828500
HNX-IDX,20160414,80.2317,80.3908,79.9487,80.2814,38181355
VN-IDX,20160413,580.77,582.81,575.65,578.02,130580530
HNX-IDX,20160413,80.5368,80.9359,79.9997,80.2317,45938297
VN-IDX,20160412,580.9,582.97,577.17,579.84,138441020
HNX-IDX,20160412,80.6566,81.0127,80.4355,80.5368,47356138
VN-IDX,20160411,575.11,581.88,572.34,579.27,129672410
HNX-IDX,20160411,80.2422,81.021,80.2422,80.6566,52858572
VN-IDX,20160408,571.21,574.46,569.09,572.34,111494890
HNX-IDX,20160408,79.6957,80.404,79.5505,80.2422,46617218
VN-IDX,20160407,570.72,572.56,567.01,571.6,117899000
HNX-IDX,20160407,79.3167,79.9301,79.3169,79.6957,38822234
VN-IDX,20160406,561.94,567.79,560.32,567.79,98446140
HNX-IDX,20160406,78.891,79.3692,78.8087,79.3167,37640238
VN-IDX,20160405,555.98,560.32,555.15,560.32,112083100
HNX-IDX,20160405,78.4911,78.891,78.2794,78.891,43041014
VN-IDX,20160404,557.56,560.92,554.3,555.82,108879400
HNX-IDX,20160404,78.4668,79.0517,78.2498,78.4911,39758980
VN-IDX,20160401,560.64,562.73,557.96,558.43,116291160
HNX-IDX,20160401,79.0545,79.4141,78.4553,78.4668,39325329
VN-IDX,20160331,569.04,570.94,561.22,561.22,145622010
HNX-IDX,20160331,79.477,80.1815,78.9895,79.0545,41149613
VN-IDX,20160330,566.08,571.89,565.55,569.91,122483990
HNX-IDX,20160330,79.7899,80.1006,79.3999,79.477,42885202
VN-IDX,20160329,575.63,576.07,568.28,568.28,132208830
HNX-IDX,20160329,80.4345,80.5742,79.7643,79.7899,45603608
VN-IDX,20160328,573.69,576,571.58,575.72,110847230
HNX-IDX,20160328,79.7348,80.4522,79.7148,80.4345,41117745
VN-IDX,20160325,569.48,572.48,564.88,572.08,132179760
HNX-IDX,20160325,80.2308,80.5725,79.5782,79.7348,51669530
VN-IDX,20160324,573.93,577.21,570.66,570.66,140016320
HNX-IDX,20160324,80.568,80.7472,80.2276,80.2308,53567209
VN-IDX,20160323,570.74,575.22,570.39,574.71,130484410
HNX-IDX,20160323,80.3635,80.7226,80.1788,80.568,50799981
VN-IDX,20160322,572.27,573.8,567.8,570.91,122908350
HNX-IDX,20160322,80.3029,80.3788,79.7777,80.3635,47039993
VN-IDX,20160321,577.65,580.83,572.27,572.27,143174710
HNX-IDX,20160321,80.5863,80.8356,79.8655,80.3029,46034941
VN-IDX,20160318,579.95,580.81,575.44,575.82,174479180
HNX-IDX,20160318,80.5591,80.8079,80.3888,80.5863,44367314
VN-IDX,20160317,581.55,583.53,577.07,579.26,138979300
HNX-IDX,20160317,79.9992,80.8895,79.9974,80.5591,59801229
VN-IDX,20160316,573.88,577.96,573.37,577.07,136468340
HNX-IDX,20160316,79.6307,80.2031,79.405,79.9992,44070900
VN-IDX,20160315,577.98,578.96,572.59,574.04,138709820
HNX-IDX,20160315,80.0003,80.3965,79.4979,79.6307,47232173
VN-IDX,20160314,579.61,579.84,576.26,577.98,122149910
HNX-IDX,20160314,80.062,80.3322,79.958,80.0003,50503029
VN-IDX,20160311,576.12,580.93,574.81,577.26,134135630
HNX-IDX,20160311,79.8855,80.2642,79.6398,80.062,49677743
VN-IDX,20160310,574.07,575.91,571.52,575.91,118000950
HNX-IDX,20160310,79.3728,79.8957,79.3112,79.8855,45269994
VN-IDX,20160309,573.47,576.32,571.48,571.71,118986380
HNX-IDX,20160309,79.12,79.51,78.92,79.37,38825054
VN-IDX,20160308,576.75,579.87,574.53,574.71,141441820
HNX-IDX,20160308,79.7258,79.9908,79.0793,79.1202,50222228
VN-IDX,20160307,575.76,580.95,573.65,576.2,154501970
HNX-IDX,20160307,79.6464,80.1308,79.5805,79.7258,56903653
VN-IDX,20160304,570.18,576.02,568.83,573.65,131098660
HNX-IDX,20160304,79.2916,79.8128,79.1296,79.6464,42047630
VN-IDX,20160303,573.06,573.88,569.39,570.39,121336150
HNX-IDX,20160303,79.3044,79.6303,79.0707,79.2916,43146511
VN-IDX,20160302,564.85,570.18,561.56,570.18,140293270
HNX-IDX,20160302,78.9631,79.4113,78.9255,79.3044,54777102
VN-IDX,20160301,560.03,565.65,559.37,561.56,115269170
HNX-IDX,20160301,78.73,79.24,78.68,78.96,44178267
VN-IDX,20160229,565.61,566.31,559.37,559.37,116960700
HNX-IDX,20160229,79.0577,79.1508,78.5233,78.73,42758142
VN-IDX,20160226,565.61,566.8,562.39,566.11,96211200
HNX-IDX,20160226,78.5068,79.0957,78.3104,79.0577,38131834
VN-IDX,20160225,571.15,573.63,562.82,562.82,128757360
HNX-IDX,20160225,78.8924,80.1303,78.1564,78.5068,53836666
VN-IDX,20160224,559.48,569.7,557.77,568.04,150465440
HNX-IDX,20160224,78.196,79.2419,77.307,78.8924,47717811
VN-IDX,20160223,564.75,567.58,560.71,561.28,151158600
HNX-IDX,20160223,78.264,79.1169,78.043,78.196,43991457
VN-IDX,20160222,555.31,561.44,554.03,560.71,146114330
HNX-IDX,20160222,77.8087,78.6516,77.621,78.264,45230397
VN-IDX,20160219,552.37,555.16,551.38,554.03,176930260
HNX-IDX,20160219,77.9962,78.1878,77.7717,77.8087,35469506
VN-IDX,20160218,550.51,555.05,547.05,552.49,105377340
HNX-IDX,20160218,77.4658,78.3054,77.4342,77.9962,41405576
VN-IDX,20160217,551.38,552.38,547.05,547.05,108232660
HNX-IDX,20160217,77.9696,78.0635,77.1397,77.4658,36776470
VN-IDX,20160216,545.72,548.89,543.79,548.05,101446430
HNX-IDX,20160216,76.7388,77.9704,76.7205,77.9696,36129615
VN-IDX,20160215,540.13,544.75,537.81,543.79,63715980
HNX-IDX,20160215,76.901,77.1603,76.1705,76.7388,25446817
VN-IDX,20160205,540.64,545.54,540.64,544.75,58916520
HNX-IDX,20160205,76.3161,76.901,76.165,76.901,18394731
VN-IDX,20160204,542.91,545.17,539.07,542.15,58991480
HNX-IDX,20160204,75.8031,76.401,75.7769,76.3161,20752246
VN-IDX,20160203,531.11,539.07,530.23,539.07,72465960
HNX-IDX,20160203,75.8555,75.8598,75.0975,75.8031,25451386
VN-IDX,20160202,537.71,542.26,535.38,536.45,81857890
HNX-IDX,20160202,76.2412,76.2661,75.4959,75.8555,29446480
VN-IDX,20160201,545.27,548.58,540.56,540.56,91510080
HNX-IDX,20160201,76.8746,77.2384,76.1471,76.2412,34840972
VN-IDX,20160129,539.96,545.71,537.51,545.25,98745150
HNX-IDX,20160129,76.159,76.9128,75.8754,76.8746,40455597
VN-IDX,20160128,542.01,544.73,538.59,539.47,107366270
HNX-IDX,20160128,76.2632,77.7759,75.6367,76.159,41918762
VN-IDX,20160127,541.18,543.88,537.73,542.69,113827200
HNX-IDX,20160127,75.5097,76.2772,75.5097,76.2632,37058320
VN-IDX,20160126,534.06,542.98,531.27,537.73,129402420
HNX-IDX,20160126,76.3501,76.5383,75.0371,75.5097,39651304
VN-IDX,20160125,522.24,542.35,522.24,542.35,141524210
HNX-IDX,20160125,73.85,76.354,73.8034,76.3501,45673912
VN-IDX,20160122,521.88,525.83,513.82,522.24,159187370
HNX-IDX,20160122,73.0552,73.85,72.5978,73.85,45124297
VN-IDX,20160121,529.44,531.21,520.74,521.88,139630150
HNX-IDX,20160121,73.9315,73.9381,72.6639,73.0552,37373479
VN-IDX,20160120,532.81,536.57,529.42,529.44,110083840
HNX-IDX,20160120,74.2994,74.3787,73.487,73.9315,34993549
VN-IDX,20160119,525.65,535.77,525.65,535.77,113131650
HNX-IDX,20160119,73.2617,74.3013,73.073,74.2994,31758038
VN-IDX,20160118,532.54,543.04,518.16,526.37,155144610
HNX-IDX,20160118,75.3867,75.3816,72.1545,73.2617,57536206
VN-IDX,20160115,554.35,556.55,543.04,543.04,119024070
HNX-IDX,20160115,75.7081,76.3911,75.2311,75.3867,33853267
VN-IDX,20160114,555.88,560.37,550.6,553.03,128667040
HNX-IDX,20160114,76.6552,76.7913,75.2987,75.7081,39283349
VN-IDX,20160113,565.21,566.02,560.37,560.37,116471500
HNX-IDX,20160113,76.6498,77.2384,76.3287,76.6552,31494991
VN-IDX,20160112,557.36,564.26,557.36,564.26,101930720
HNX-IDX,20160112,76.1021,76.7908,75.677,76.6498,37838607
VN-IDX,20160111,559.05,563.04,557.51,557.87,100385840
HNX-IDX,20160111,76.4077,76.4035,75.8969,76.1021,27283010
VN-IDX,20160108,562.62,565.36,556.36,560.05,133647560
HNX-IDX,20160108,77.1471,77.5137,76.1167,76.4077,42196904
VN-IDX,20160107,570.62,574.57,561.09,565.36,140605960
HNX-IDX,20160107,78.6795,79.151,76.6356,77.1471,46301205
VN-IDX,20160106,569.5,574.57,569.5,574.57,82276760
HNX-IDX,20160106,78.4292,78.6836,77.9895,78.6795,27355065
VN-IDX,20160105,571.66,575.4,569.26,569.94,97988880
HNX-IDX,20160105,79.4511,79.7486,78.2465,78.4292,37918223
VN-IDX,20160104,579.03,579.97,573.15,574.41,95922570
HNX-IDX,20160104,79.9566,80.2197,79.1505,79.4511,37264963
VN-IDX,20151231,579.12,580.82,575.73,579.03,102998920
HNX-IDX,20151231,79.2792,79.9566,78.983,79.9566,30108846
VN-IDX,20151230,576.5,579.45,575.71,579.45,83672090
HNX-IDX,20151230,78.6072,79.2792,78.5395,79.2792,33169831
VN-IDX,20151229,569.4,576.29,566.49,576.29,93877150
HNX-IDX,20151229,77.8235,78.6072,77.4804,78.6072,33860729
VN-IDX,20151228,570.57,572.92,567.67,569.9,100998120
HNX-IDX,20151228,78.085,78.3839,77.6736,77.8235,29265301
VN-IDX,20151225,566.6,570.49,566.17,567.67,79493910
HNX-IDX,20151225,78.285,78.6792,77.9742,78.085,28297668
VN-IDX,20151225,566.6,570.49,566.17,567.67,79493910
HNX-IDX,20151225,78.285,78.6792,77.9742,78.085,28297668
VN-IDX,20151224,566.65,567.8,564.27,566.17,64631540
HNX-IDX,20151224,78.1147,78.8061,78.144,78.285,27905790
VN-IDX,20151223,564.93,568.16,562.3,564.27,73271810
HNX-IDX,20151223,78.5556,78.9346,77.8081,78.1147,27145075
VN-IDX,20151222,567.88,570.86,565.48,566.35,74373140
HNX-IDX,20151222,78.722,79.4598,78.5149,78.5556,26719008
VN-IDX,20151221,570.45,571.28,565.35,566.9,97305660
HNX-IDX,20151221,78.2932,79.114,78.4311,78.722,34658247
VN-IDX,20151218,574.66,578,568.18,568.18,178991090
HNX-IDX,20151218,79.3261,79.3513,78.2932,78.2932,39142810
VN-IDX,20151217,572.55,579.18,572.55,577.11,80324840
HNX-IDX,20151217,79.1613,79.5621,79.0896,79.3261,37811183
VN-IDX,20151216,570.36,575.54,568,572.55,96749430
HNX-IDX,20151216,78.8981,79.8707,78.8334,79.1613,36269200
VN-IDX,20151215,563.3,568.74,562.22,568,99020490
HNX-IDX,20151215,78.752,79.2243,78.5576,78.8981,25607582
VN-IDX,20151214,564.14,566.28,560.99,562.22,89559730
HNX-IDX,20151214,79.2164,79.2597,78.4826,78.752,30762790
VN-IDX,20151211,560.99,567.13,559.73,563.43,78518530
HNX-IDX,20151211,78.8915,79.2371,78.6198,79.2164,31572791
VN-IDX,20151210,564.86,567.62,561.04,561.04,93945600
HNX-IDX,20151210,79.6007,79.7269,78.7429,78.8915,31714887
VN-IDX,20151209,575.08,576.63,565.2,565.2,88319600
HNX-IDX,20151209,80.1412,80.219,79.4047,79.6007,35098187
VN-IDX,20151208,561,574.15,556.92,574.15,97089480
HNX-IDX,20151208,79.7203,80.1412,78.9379,80.1412,38823425
VN-IDX,20151207,571.62,571.62,563.41,563.62,70706540
HNX-IDX,20151207,80.1383,80.2686,79.5126,79.7203,28624022
VN-IDX,20151204,574,574.69,567.95,571.62,83379530
HNX-IDX,20151204,80.0767,80.2358,79.6636,80.1383,32597321
VN-IDX,20151203,574.04,576.84,573.2,574.38,72147290
HNX-IDX,20151203,80.5367,80.6715,80.0571,80.0767,33492254
VN-IDX,20151202,571.01,577.03,570.41,574.42,94740590
HNX-IDX,20151202,80.2645,80.5814,80.2055,80.5367,35320194
VN-IDX,20151201,573.39,577.58,570.41,570.41,105024670
HNX-IDX,20151201,80.6105,81.0798,80.1986,80.2645,31950181
VN-IDX,20151130,581.39,582.86,571.12,573.2,111579820
HNX-IDX,20151130,81.4858,81.6443,80.104,80.6105,41847806
VN-IDX,20151127,589.09,591.84,582.86,582.86,133872100
HNX-IDX,20151127,81.9029,82.3174,81.3051,81.4858,58818913
VN-IDX,20151126,593.12,595.7,590.39,590.4,143893290
HNX-IDX,20151126,82.0566,82.5819,81.8869,81.9029,65622645
VN-IDX,20151125,593.24,596.92,588.1,595.7,141081920
HNX-IDX,20151125,81.6434,82.0953,80.9998,82.0566,60555857
VN-IDX,20151124,599.81,599.99,590.41,593.83,150775450
HNX-IDX,20151124,81.9373,82.4395,80.3875,81.6434,49947194
VN-IDX,20151123,605.89,607.69,599.99,599.99,147128330
HNX-IDX,20151123,81.5859,82.2357,81.563,81.9373,53713131
VN-IDX,20151120,602.11,606.58,601.9,604.46,130245410
HNX-IDX,20151120,81.2387,81.8535,81.2089,81.5859,45230038
VN-IDX,20151119,604.38,605.56,600.84,601.9,111432670
HNX-IDX,20151119,81.359,81.4306,80.9376,81.2387,36270735
VN-IDX,20151118,603.32,606.62,602.13,603.34,110689870
HNX-IDX,20151118,81.1353,81.3694,80.799,81.359,37923183
VN-IDX,20151117,609.46,611.18,605.05,605.05,162805840
HNX-IDX,20151117,81.0474,81.5743,80.94,81.1353,56793683
VN-IDX,20151116,609.77,611.92,605.39,609.21,122530480
HNX-IDX,20151116,81.567,81.6663,80.7488,81.0474,49966095
VN-IDX,20151113,604.41,611.27,603.72,611.27,145874990
HNX-IDX,20151113,81.0667,81.5778,80.8608,81.567,44047321
VN-IDX,20151112,602.02,605.58,595.86,605.58,137307440
HNX-IDX,20151112,80.5308,81.0703,80.1476,81.0667,36598914
VN-IDX,20151111,604.13,609.24,603.34,603.53,90398250
HNX-IDX,20151111,80.836,81.0768,80.4108,80.5308,36037408
VN-IDX,20151110,609.3,610.66,605.08,605.27,108511700
HNX-IDX,20151110,81.4199,82.3199,80.776,80.836,35928912
VN-IDX,20151109,612.29,613.79,610.35,610.66,111975930
HNX-IDX,20151109,81.5,81.6516,80.8255,81.4199,38650573
VN-IDX,20151106,615.54,617.79,608.89,612.36,103620840
HNX-IDX,20151106,81.8453,82.0984,80.9178,81.5,35173024
VN-IDX,20151105,609.49,616.46,608.53,615.18,90941940
HNX-IDX,20151105,81.7255,82.0427,81.4535,81.8453,32090923
VN-IDX,20151104,614.29,617.93,610.6,610.6,97042250
HNX-IDX,20151104,81.8905,82.5238,81.5698,81.7255,43826019
VN-IDX,20151103,605.32,611.71,600.46,611.71,103778460
HNX-IDX,20151103,81.11,81.8905,80.9959,81.8905,41916489
VN-IDX,20151102,607.93,610.17,601.99,602.76,112185810
HNX-IDX,20151102,82.2295,83.4026,80.9161,81.11,33434905
VN-IDX,20151030,605.49,608.01,603.93,607.37,82677710
HNX-IDX,20151030,82.0119,82.5208,81.9752,82.2295,31459892
VN-IDX,20151029,599.32,605.2,596.24,605.2,98381740
HNX-IDX,20151029,81.2171,82.0119,81.2171,82.0119,34972422
VN-IDX,20151028,599.09,601.09,596.24,596.24,104891330
HNX-IDX,20151028,81.2977,81.6109,81.0628,81.2171,32748960
VN-IDX,20151027,597.8,600.51,595.62,598.44,87777380
HNX-IDX,20151027,81.4741,81.593,80.9104,81.2977,33347743
VN-IDX,20151026,604.41,606.79,598.61,598.61,92104170
HNX-IDX,20151026,81.5481,82.0991,81.3303,81.4741,41079189
VN-IDX,20151023,598.55,602.55,595.08,601.74,96218780
HNX-IDX,20151023,81.4098,81.91,81.3977,81.5481,37473845
VN-IDX,20151022,590.24,595.81,589.74,595.08,88504010
HNX-IDX,20151022,80.798,81.4118,80.6484,81.4098,31404261
VN-IDX,20151021,590.43,594.5,589.84,590.24,91701330
HNX-IDX,20151021,80.9686,81.4005,80.7972,80.798,35966983
VN-IDX,20151020,594.97,596.37,588.26,590.45,118138800
HNX-IDX,20151020,81.3527,81.5629,80.5756,80.9686,37020968
VN-IDX,20151019,593.87,598.11,591.6,594.61,98658400
HNX-IDX,20151019,81.1796,81.5076,80.8569,81.3527,34262374
VN-IDX,20151016,592.4,599.74,592.4,593.02,126438650
HNX-IDX,20151016,81.1447,81.7227,81.0093,81.1796,47765965
VN-IDX,20151015,591.36,594.17,588.98,592.4,104741230
HNX-IDX,20151015,80.7392,81.165,80.3829,81.1447,39455357
VN-IDX,20151014,592.45,593.73,589.62,589.98,102590320
HNX-IDX,20151014,80.623,80.8986,80.3066,80.7392,31809499
VN-IDX,20151013,589.09,592.1,588.54,590.84,101541880
HNX-IDX,20151013,80.8918,80.9312,80.2334,80.623,34805169
VN-IDX,20151012,587.72,594.74,587.25,592.1,114032800
HNX-IDX,20151012,80.7474,81.3809,80.7511,80.8918,37628512
VN-IDX,20151009,590.91,593.02,586.78,588.02,147834270
HNX-IDX,20151009,80.4432,81.2737,80.0856,80.7474,51291973
VN-IDX,20151008,580.04,588.35,579.57,586.78,143534120
HNX-IDX,20151008,79.7406,80.8138,79.4582,80.4432,50586499
VN-IDX,20151007,583.97,587.3,579.57,579.57,132478210
HNX-IDX,20151007,80.471,80.9585,79.6869,79.7406,48021759
VN-IDX,20151006,577.45,581.38,570,581.29,151867340
HNX-IDX,20151006,78.8199,80.471,78.8172,80.471,54466634
VN-IDX,20151005,564.58,570,563.95,570,90456700
HNX-IDX,20151005,78.2486,78.8374,78.2024,78.8199,33657877
VN-IDX,20151002,563.33,565.01,561.73,562.31,68173240
HNX-IDX,20151002,78.0204,78.2713,77.7966,78.2486,26074780
VN-IDX,20151001,563.39,565.63,562.64,563.54,59568280
HNX-IDX,20151001,77.9655,78.2238,76.4658,78.0204,22334699
VN-IDX,20150930,562.5,565.65,561.19,562.64,65857470
HNX-IDX,20150930,77.9411,78.477,77.8854,77.9655,27252971
VN-IDX,20150929,559.83,564.88,557.65,561.19,81213790
HNX-IDX,20150929,78.1529,78.2716,77.212,77.9411,29419869
VN-IDX,20150928,571.29,572.15,564.88,564.88,75079970
HNX-IDX,20150928,78.6734,79.033,78.0624,78.1529,29538957
VN-IDX,20150925,570.41,572.09,567.71,570.38,64166160
HNX-IDX,20150925,78.6067,78.7847,78.0699,78.6734,28590003
VN-IDX,20150924,573.5,575.36,570.12,570.25,97342370
HNX-IDX,20150924,78.4733,79.5693,78.2963,78.6067,37713657
VN-IDX,20150923,570.64,573.85,569.51,572.72,83805520
HNX-IDX,20150923,78.3537,78.4817,77.7511,78.4733,31938323
VN-IDX,20150922,573.09,575.17,570.26,573.2,93303370
HNX-IDX,20150922,78.0713,78.5454,78.0296,78.3537,41655268
VN-IDX,20150921,566.74,572.26,565.16,572.12,85727360
HNX-IDX,20150921,77.7548,78.0716,77.5043,78.0713,31917758
VN-IDX,20150918,564.69,569.5,562.48,566.25,146281190
HNX-IDX,20150918,77.2185,78.035,77.1485,77.7548,47668227
VN-IDX,20150917,563.93,565.85,562.48,562.48,69242930
HNX-IDX,20150917,76.6942,77.6296,76.5807,77.2185,27649258
VN-IDX,20150916,561.86,564.82,561.69,564.13,61993930
HNX-IDX,20150916,76.6357,76.8032,76.2012,76.6942,25164488
VN-IDX,20150915,562.17,565.05,561.1,563.27,75616510
HNX-IDX,20150915,76.7953,76.8747,76.1047,76.6357,26251357
VN-IDX,20150914,569.21,572.25,561.46,562.17,73149420
HNX-IDX,20150914,77.5279,77.9061,76.5128,76.7953,28338155
VN-IDX,20150911,572.14,573.99,566.18,566.74,83254750
HNX-IDX,20150911,77.7865,78.0892,77.3063,77.5279,33174330
VN-IDX,20150910,567.51,576.13,567.09,572.07,68366470
HNX-IDX,20150910,78.1643,78.2716,77.0623,77.7865,27021014
VN-IDX,20150909,574.06,574.73,566.72,572.34,83370390
HNX-IDX,20150909,77.2621,78.2067,76.7673,78.1643,35048231
VN-IDX,20150908,554.48,566.72,554.34,566.72,94019710
HNX-IDX,20150908,75.9929,77.3341,75.6464,77.2621,28963667
VN-IDX,20150907,557.07,560.09,554.44,554.93,62231590
HNX-IDX,20150907,76.3192,76.4812,75.8241,75.9929,24991910
VN-IDX,20150904,554.85,558.9,554.77,556.81,65374530
HNX-IDX,20150904,76.575,76.8649,75.8205,76.3192,29031973
VN-IDX,20150903,559.32,562.31,551.47,554.3,88639140
HNX-IDX,20150903,77.0366,77.1722,76.131,76.575,43548696
VN-IDX,20150901,565.75,569.18,561.28,562.31,85154580
HNX-IDX,20150901,76.92,77.66,76.74,77.04,35321458
VN-IDX,20150831,573.1,573.1,563.99,564.75,103476760
HNX-IDX,20150831,78.2661,78.5294,76.7326,76.8959,35744540
VN-IDX,20150828,561.36,570.87,555.81,570.87,155566050
HNX-IDX,20150828,77.0206,78.2862,76.4154,78.2661,48736518
VN-IDX,20150827,551.89,558.93,545.89,555.81,119042090
HNX-IDX,20150827,76.4613,77.5112,75.8533,77.0206,47460652
VN-IDX,20150826,530.05,545.89,529.98,545.89,120486820
HNX-IDX,20150826,74.0205,76.4959,73.3269,76.4613,47111842
VN-IDX,20150825,511.13,535.48,511.13,529.98,167518810
HNX-IDX,20150825,73.0939,74.6669,71.8418,74.0205,48148706
VN-IDX,20150824,550.48,556.3,523.55,526.93,166472080
HNX-IDX,20150824,77.6045,79.0878,72.6921,73.0939,63335338
VN-IDX,20150821,559.34,566.69,542.31,556.3,181604060
HNX-IDX,20150821,78.5459,79.7376,75.5323,77.6045,62024579
VN-IDX,20150820,577.82,577.82,565.09,566.69,106922940
HNX-IDX,20150820,79.6707,80.1167,78.2759,78.5459,34442873
VN-IDX,20150819,576.44,580.99,569.21,577.82,98990270
HNX-IDX,20150819,79.5997,80.6478,78.7248,79.6707,34340626
VN-IDX,20150818,571.31,580.22,571.22,580.22,86433690
HNX-IDX,20150818,78.9855,79.9954,78.586,79.5997,35056450
VN-IDX,20150817,588.67,591.2,571.26,573.15,104349490
HNX-IDX,20150817,80.8804,81.1338,78.6077,78.9855,36363219
VN-IDX,20150814,592.8,598.55,585.97,589.03,85664280
HNX-IDX,20150814,81.4344,81.4788,80.2798,80.8804,34543812
VN-IDX,20150813,603.31,604.24,590.44,594.26,119331520
HNX-IDX,20150813,82.7452,83.5273,80.8601,81.4344,45182945
HNX-IDX,20150812,83.839,83.9903,82.1809,82.7452,43126481
VN-IDX,20150812,609.33,611.46,602.01,604.24,108807860
HNX-IDX,20150811,84.4092,84.7312,83.6227,83.839,39783297
VN-IDX,20150811,615.17,619.69,611.17,613.05,101309250
HNX-IDX,20150810,83.8771,84.4308,83.7472,84.4092,36505826
VN-IDX,20150810,603.82,614.53,603.82,614.53,84987870
HNX-IDX,20150807,83.7907,84.1668,83.3647,83.8771,31484304
VN-IDX,20150807,601.57,604.04,597.75,603.76,75202120
HNX-IDX,20150806,84.5315,85.3224,83.5958,83.7907,36042261
VN-IDX,20150806,607.84,609.31,600.85,601.04,108543460
HNX-IDX,20150805,83.86,84.53,83.46,84.53,41713373
VN-IDX,20150805,600.68,608.21,600.68,607.08,93037490
HNX-IDX,20150804,83.25,83.71,82.26,83.17,36984485
VN-IDX,20150804,607.95,609.91,600.76,600.76,78106590
HNX-IDX,20150803,85.1301,85.0607,82.6426,83.3138,45935681
VN-IDX,20150803,617.12,617.12,605.63,609.47,120060170
HNX-IDX,20150731,85.8042,86.0349,85.1252,85.1301,34940733
VN-IDX,20150731,628.31,629.97,621.06,621.06,100998120
HNX-IDX,20150730,85.1095,85.8624,85.1022,85.8042,35314086
VN-IDX,20150730,625.46,627.11,622.43,626.57,96740250
HNX-IDX,20150729,85.5805,85.9269,84.9678,85.1095,43787592
VN-IDX,20150729,632,634.64,624.7,624.7,111869560
HNX-IDX,20150728,86.4962,88.0992,85.5534,85.5805,48025932
VN-IDX,20150728,636.58,639.54,631.47,631.47,148978660
HNX-IDX,20150727,86.3155,86.9077,86.1661,86.4962,44695551
VN-IDX,20150727,629.68,636.84,629.42,635.46,116521160
HNX-IDX,20150724,86.0707,86.7176,85.8957,86.3155,40347389
VN-IDX,20150724,633.27,634.61,627.99,631.26,108995120
HNX-IDX,20150723,87.0022,87.3088,86.0214,86.0707,47688788
VN-IDX,20150723,632.07,637.91,631.43,632.01,117643810
HNX-IDX,20150722,84.9178,87.0022,84.4188,87.0022,52342437
VN-IDX,20150722,614.56,629.94,613.58,629.85,109026340
HNX-IDX,20150721,85.9289,86.4318,84.8071,84.9178,39466578
VN-IDX,20150721,619.9,624.47,613.83,616.61,95644290
HNX-IDX,20150720,87.0717,87.0848,85.1346,85.9289,49463802
VN-IDX,20150720,624.84,624.84,616.11,620.54,104890180
HNX-IDX,20150717,87.5854,87.8554,87.0383,87.0717,38261972
VN-IDX,20150717,628.45,631.67,626.21,628.63,97167130
HNX-IDX,20150716,87.6583,87.8569,86.8326,87.5854,44988924
VN-IDX,20150716,627.32,632.21,622.57,626.9,113557530
HNX-IDX,20150715,88.7422,89.281,87.4733,87.6583,55964614
VN-IDX,20150715,640.43,641.06,630.89,630.89,135676550
HNX-IDX,20150714,88.5822,90.0188,88.4044,88.7422,72820724
VN-IDX,20150714,635.55,640.43,628.43,638.69,148057910
HNX-IDX,20150713,88.2442,89.0848,87.9987,88.5822,50805470
VN-IDX,20150713,631.56,637.07,627.69,634.06,129540480
HNX-IDX,20150710,87.9197,89.0854,87.8914,88.2442,51733422
VN-IDX,20150710,627.56,630.79,624.7,627.28,149777420
HNX-IDX,20150709,88.13,88.15,87.19,87.92,45614115
VN-IDX,20150709,616.2,626.38,613.34,622.1,128294490
HNX-IDX,20150708,89.44,89.92,87.55,88.13,65215434
VN-IDX,20150708,630.4,634.13,617.29,623.17,180265740
HNX-IDX,20150707,89.4652,90.1801,88.4272,89.4411,56837965
VN-IDX,20150707,623.89,633.73,620.59,630.27,167894060
HNX-IDX,20150706,87.7008,89.4813,87.6141,89.4652,64475540
VN-IDX,20150706,618.75,625.34,618.65,625.22,161106740
HNX-IDX,20150703,86.7616,88.1962,86.661,87.7008,57187733
VN-IDX,20150703,608.82,617.96,608.82,616.43,154538720
HNX-IDX,20150702,85.2503,86.8101,84.6375,86.7616,44731655
VN-IDX,20150702,591.5,605.7,590.52,605.7,117478600
HNX-IDX,20150701,84.9407,85.4693,84.445,85.2503,40184538
